,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1340,1341,20,RL,70.0,8294.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,29.29163703175362,858,GasA,TA,Y,SBrkr,5.4341187068803345,0.0,5.4341187068803345,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,4,217.79375748991595,TA,TA,Y,0.0,0.0,None,GdWo,None,6,2007,WD,Normal,32.333142145263935
1341,1342,20,RL,66.0,13695.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.703188113240863,Unf,17.320508075688775,1114,GasA,Ex,Y,SBrkr,5.777251815228178,0.0,5.777251815228178,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,2004.0,Unf,2,254.2103871974599,TA,TA,Y,0.0,4.64918908089282,None,None,None,7,2008,WD,Normal,33.720177044942155
1342,1343,60,RL,70.04995836802665,9375.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.0106352940962555,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,35.832945734337834,1284,GasA,Ex,Y,SBrkr,5.986062623656541,5.454259762908898,6.824406500845335,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,280.53624600714954,TA,TA,Y,4.326082637343479,4.771366519652488,None,None,None,8,2007,WD,Normal,36.16010161286333
1343,1344,50,RL,57.0,7558.0,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,29.93325909419153,896,GasA,Gd,Y,SBrkr,5.851024315215874,5.2174050233456475,6.6134601728034985,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,163.34962092623815,Fa,Fa,Y,0.0,0.0,None,None,None,3,2009,WD,Normal,34.538495942518445
1344,1345,60,RL,85.0,11103.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,26.981475126464083,728,GasA,Ex,Y,SBrkr,5.194369560058668,5.194369560058668,6.177181238775322,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,202.29685300691082,TA,TA,Y,0.0,0.0,None,None,None,7,2007,New,Partial,33.7529839729993
1345,1346,30,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,5.5254529391317835,Unf,26.645825188948457,960,GasA,Gd,Y,FuseA,5.566315367427482,0.0,5.566315367427482,0,0,1,0,2,1,Fa,5,Typ,0,None,Detchd,1997.0,Unf,1,149.45197634953374,TA,TA,Y,0.0,0.0,None,None,None,7,2007,WD,Normal,31.600823941110313
1346,1347,20,RL,70.04995836802665,17673.5,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.697093486505405,Rec,34.68429039204925,1568,GasA,TA,Y,SBrkr,6.81346636296638,0.0,6.814157839746273,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,228.52254977109882,Gd,TA,Y,0.0,4.6774684948575285,None,None,None,6,2006,WD,Normal,37.06751390549609
1347,1348,20,RL,93.0,15306.0,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.61512051684126,Gd,TA,PConc,Ex,TA,Gd,GLQ,4.394449154672439,Unf,40.64480286580315,1732,GasA,Ex,Y,SBrkr,6.491734360816912,0.0,6.491734360816912,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,304.247495147799,TA,TA,Y,0.0,0.0,None,None,None,5,2007,New,Partial,37.57836509813666
1348,1349,20,RL,70.04995836802665,16196.0,Pave,None,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.275172319452771,Unf,6.244997998398398,1482,GasA,Ex,Y,SBrkr,6.217097086275505,0.0,6.217097086275505,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,230.8095532060988,TA,TA,Y,4.803155705894845,3.4119921651365015,None,None,None,8,2007,WD,Normal,35.76771096896897
1349,1350,70,RM,50.0,5250.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,5.560681631015528,Unf,20.615528128088304,684,OthW,Fa,N,SBrkr,5.5341472389363755,5.903969013796291,6.968446180370193,0,0,2,0,4,1,TA,8,Typ,0,None,None,None,None,0,0.0,None,None,Y,0.0,4.241816090481857,None,None,None,12,2008,WD,Normal,32.285058398250015
1350,1351,90,RL,91.0,11643.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.910796644040527,TA,TA,CBlock,TA,TA,No,LwQ,6.2166061010848646,Unf,27.349588662354687,1248,GasA,TA,Y,SBrkr,6.04803127607189,6.0,7.163973037458011,1,1,2,2,6,2,TA,12,Typ,0,None,Detchd,1969.0,Unf,4,384.3826201320774,TA,TA,Y,0.0,0.0,None,None,None,8,2009,WD,Normal,35.306394785791475
1351,1352,60,RL,70.0,9247.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.765191102784844,TA,TA,CBlock,TA,TA,No,Rec,5.768320995793772,Unf,23.2163735324878,858,GasA,Ex,Y,SBrkr,5.412174889243105,5.412174889243105,6.4361968859269645,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,221.63627561300657,TA,TA,Y,0.0,4.732046884478141,None,None,None,3,2008,WD,Normal,34.32428667015491
1352,1353,50,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,26.419689627245813,698,GasA,TA,Y,SBrkr,5.294874081387807,4.443919177722688,5.856010279957208,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1999.0,Unf,2,272.0594453162994,TA,TA,N,4.3853129235875254,0.0,None,None,None,7,2009,WD,Normal,32.88125920839655
1353,1354,50,RL,56.0,14720.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Gd,TA,PConc,Gd,TA,Av,GLQ,6.705639094860003,Unf,34.88552708502482,2033,GasA,Ex,Y,SBrkr,6.73127350780198,5.867182369427169,7.240013313571747,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,287.50373996611165,TA,TA,Y,4.579761291195093,4.7584066854031395,None,None,None,3,2010,WD,Normal,38.81228886815089
1354,1355,60,RL,70.04995836802665,10316.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.601230118728877,Unf,16.0312195418814,992,GasA,Ex,Y,SBrkr,5.612132526593366,5.435675984216528,6.571578635562262,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,349.6458998302562,TA,TA,Y,0.0,5.5318970075047895,None,None,None,6,2008,WD,Normal,36.34205440191028
1355,1356,80,RL,102.0,10192.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.969813299576001,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,23.874672772626646,570,GasA,Gd,Y,SBrkr,5.912454362267591,5.140008718596284,6.619501839293746,0,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,220.48480171746635,TA,TA,Y,0.0,4.905172218974069,None,GdPrv,None,9,2006,WD,Normal,34.28796688002511
1356,1357,20,RL,70.04995836802665,9477.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.189654742026425,TA,TA,CBlock,TA,TA,No,Rec,5.831882477283517,Unf,22.891046284519195,864,GasA,TA,Y,SBrkr,5.465013178953566,0.0,5.465013178953566,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1966.0,RFn,1,131.10724267394318,TA,TA,Y,0.0,0.0,None,GdWo,None,10,2008,WD,Normal,31.680308457985618
1357,1358,20,RL,70.04995836802665,12537.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.5998704992128365,Unf,18.547236990991408,1078,GasA,Ex,Y,SBrkr,5.730000900415637,0.0,5.730000900415637,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,225.46671210607764,TA,TA,Y,0.0,0.0,None,None,None,4,2010,WD,Normal,33.5164796787223
1358,1359,160,FV,70.04995836802665,2117.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.37989735354046,Gd,TA,PConc,Gd,TA,No,GLQ,5.937536205082426,Unf,19.44222209522358,756,GasA,Ex,Y,SBrkr,5.26600885374532,5.3249313382911945,6.297703075733555,0,0,2,1,3,1,Gd,5,Typ,0,None,Detchd,2000.0,Unf,2,202.29685300691082,TA,TA,Y,0.0,3.6741526438185916,None,None,None,6,2010,WD,Normal,34.55606720641069
1359,1360,20,RL,107.5,16737.0,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.204692619390966,Gd,TA,PConc,Ex,TA,Av,GLQ,7.277938572945661,Unf,23.08679276123039,1980,GasA,Ex,Y,SBrkr,6.67062147948555,0.0,6.67062147948555,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,325.12360956716,TA,TA,Y,4.33295152281818,4.042314018196816,None,None,None,9,2006,WD,Normal,38.2895309123444
1360,1361,70,RL,51.0,9842.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,24.73863375370596,612,GasA,Ex,Y,SBrkr,5.609301689613829,6.335397736589152,7.14142842854285,0,0,3,1,4,1,TA,8,Typ,0,None,BuiltIn,1998.0,RFn,2,270.95025295638135,TA,TA,Y,4.294193707621166,0.0,None,None,None,5,2008,WD,Normal,34.94904960457595
1361,1362,20,RL,107.5,16158.0,Pave,None,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,2.833213344056216,Gd,TA,PConc,Ex,TA,Av,ALQ,7.150701457592526,Unf,16.0,1530,GasA,Ex,Y,SBrkr,6.254215732705092,0.0,6.254215732705092,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,198.3892884243149,TA,TA,Y,4.237117172148238,3.8005854346971066,None,None,None,6,2009,WD,Normal,37.00430104225222
1362,1363,50,RL,70.04995836802665,12513.0,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,26.739483914241877,715,GasA,Gd,Y,SBrkr,5.98256302401793,4.623587170848188,6.456727280236611,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,173.83312634726775,TA,TA,Y,3.460735545073845,0.0,None,None,None,6,2009,WD,Normal,31.40618703147096
1363,1364,60,RL,73.0,8499.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,24.819347291981714,616,GasA,Ex,Y,SBrkr,4.981901975348543,5.3116355258368175,6.129974588537205,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,199.17191285517086,TA,TA,Y,0.0,3.8005854346971066,None,None,None,3,2007,New,Partial,33.79585882255981
1364,1365,160,FV,31.5,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,24.49489742783178,600,GasA,Ex,Y,SBrkr,4.7753019278348,4.949232003839765,5.885661912765424,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2,217.79375748991595,TA,TA,Y,0.0,5.504554794218457,None,None,None,4,2006,WD,Abnorml,33.2797267057251
1365,1366,60,FV,70.04995836802665,7500.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.280395838960195,Unf,16.76305461424021,814,GasA,Ex,Y,SBrkr,5.341412288465871,5.415326084108911,6.3964478494675125,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2000.0,RFn,2,286.4056711582165,TA,TA,Y,0.0,4.881955267906749,None,None,None,1,2010,WD,Normal,35.797483599414136
1366,1367,60,RL,68.0,9179.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.0689042022202315,Gd,TA,PConc,Gd,TA,No,GLQ,6.452048954437226,Unf,15.491933384829668,873,GasA,Ex,Y,SBrkr,5.449631621480024,5.48935682449581,6.504490110885892,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1999.0,RFn,2,258.69348129175137,TA,TA,Y,0.0,4.784184006781093,None,None,None,6,2008,WD,Abnorml,35.0809874556218
1367,1368,160,RM,41.0,2665.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,6.3080984415095305,Rec,6.0,757,GasA,Ex,Y,SBrkr,5.514871952411144,4.842734640584506,6.197235572361522,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,160.91317959792238,TA,TA,Y,3.9106696894727726,3.4533750322495727,None,None,None,7,2006,WD,Normal,32.52221954661996
1368,1369,120,RM,70.04995836802665,4435.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,Gd,TA,PConc,Gd,TA,Av,GLQ,6.530877627725885,Unf,12.767145334803704,848,GasA,Ex,Y,SBrkr,5.396335752816171,0.0,5.396335752816171,1,0,1,0,1,1,Gd,4,Typ,0,None,Attchd,2003.0,Fin,2,194.46767978563466,TA,TA,Y,4.114283060574215,0.0,None,None,None,6,2009,WD,Normal,33.27335803178764
1369,1370,20,RL,48.0,10635.0,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.147494476813453,Gd,TA,PConc,Gd,TA,Av,BLQ,5.916202062607435,GLQ,17.74823934929885,1657,GasA,Ex,Y,SBrkr,6.390708545484161,0.0,6.390708545484161,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,226.231374287596,TA,TA,Y,0.0,5.5318970075047895,None,None,None,5,2010,WD,Normal,36.25861400743825
1370,1371,50,RL,90.0,5400.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,5.755742213586912,Rec,20.493901531919196,840,GasA,Ex,Y,SBrkr,5.383563270955295,4.8071238819675415,6.088308959448533,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1967.0,Fin,1,161.72606618713647,TA,TA,Y,0.0,0.0,None,None,None,10,2009,WD,Normal,31.411669615129448
1371,1372,80,RL,80.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.723832440821209,Unf,12.68857754044952,992,GasA,Gd,Y,SBrkr,6.383993087764872,0.0,6.383993087764872,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,177.43508000676562,TA,TA,Y,0.0,3.531851308659668,None,MnPrv,None,10,2008,WD,Normal,34.1222494302466
1372,1373,60,RL,75.0,9750.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,6.883462586413092,Unf,11.532562594670797,1108,GasA,Ex,Y,SBrkr,5.7694569895429915,5.607884662422434,6.767053462728165,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,256.8272581460944,TA,TA,Y,4.507220016438383,5.5318970075047895,None,None,None,6,2006,WD,Normal,37.35915481055797
1373,1374,20,RL,70.04995836802665,11400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.1569563646156364,Unf,36.75595189897821,2052,GasA,Ex,Y,SBrkr,6.81346636296638,0.0,7.1632929887496575,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,337.2476686373299,TA,TA,Y,4.646521192080848,5.309592711029453,None,None,None,3,2007,WD,Normal,38.81228886815089
1374,1375,60,FV,85.0,10625.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,32.03123475609393,1026,GasA,Ex,Y,SBrkr,5.659614364609476,5.525276015272675,6.652014264843031,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,383.6016467919943,TA,TA,Y,4.178691495899557,5.5318970075047895,None,None,None,7,2008,WD,Normal,36.7461755522829
1375,1376,20,RL,89.0,10991.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,39.63584236521283,1571,GasA,Ex,Y,SBrkr,6.295700307766629,0.0,6.295700307766629,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,307.8650100253573,TA,TA,Y,3.883497032423913,3.8005854346971066,None,None,None,12,2007,New,Partial,36.451913251976066
1376,1377,30,RL,52.0,6292.0,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.953243334287785,Unf,19.595917942265423,768,GasA,TA,N,SBrkr,5.301597744558747,0.0,5.301597744558747,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1925.0,Unf,1,85.6268637041495,Fa,TA,Y,0.0,5.317715732303342,None,None,None,4,2008,WD,Normal,30.597066452183665
1377,1378,50,RL,60.0,10998.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.013715156042802,BLQ,12.489995996796797,984,GasA,Ex,Y,SBrkr,5.600783363308765,4.989969859225351,6.3285044670128485,0,0,2,0,3,1,TA,6,Min2,0,None,Detchd,1977.0,Unf,2,285.3068350269634,TA,TA,Y,0.0,4.496446699361575,None,None,None,7,2009,WD,Normal,32.03950023867516
1378,1379,160,RM,31.5,1953.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.013715156042802,TA,TA,CBlock,TA,Fa,No,BLQ,5.736572297479192,Unf,13.19090595827292,483,GasA,TA,Y,SBrkr,4.687991145025331,4.7381372205375865,5.60504738113872,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,1,131.10724267394318,TA,TA,Y,3.653151176336187,0.0,None,None,None,6,2006,WD,Normal,30.082492553988853
1379,1380,80,RL,73.0,9735.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,19.595917942265423,384,GasA,Gd,Y,SBrkr,5.2401393526787015,5.029733718731742,6.110344458800088,0,0,2,1,3,1,Gd,7,Typ,0,None,BuiltIn,2007.0,Fin,2,186.58076628491958,TA,TA,Y,3.883497032423913,0.0,None,None,None,5,2008,WD,Normal,34.196367825067135
1380,1381,30,RL,45.0,8212.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,5.318119993844216,Unf,25.709920264364882,864,GasA,TA,N,FuseF,5.421612021659069,0.0,5.421612021659069,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1938.0,Unf,1,103.53930703370249,TA,Fa,Y,0.0,0.0,None,None,None,6,2010,WD,Normal,28.190444894891115
1381,1382,20,RL,70.04995836802665,12925.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,6.763884908562435,Unf,18.439088914585774,1205,GasA,Ex,Y,SBrkr,6.7831311561335275,0.0,6.7831311561335275,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,244.44700633043402,TA,TA,Y,0.0,3.9672787441416606,None,None,None,5,2008,WD,Normal,36.41090034158648
1382,1383,70,RM,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,24.413111231467404,596,GasA,Ex,Y,SBrkr,5.620599434033938,5.257428071041058,6.478902972234629,1,0,1,1,4,1,Gd,8,Typ,0,None,Detchd,1989.0,Unf,2,254.2103871974599,TA,TA,N,3.1519491820380816,0.0,None,None,None,10,2006,WD,Normal,33.7985081353909
1383,1384,30,RL,70.04995836802665,17673.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,28.5657137141714,816,GasA,Ex,Y,SBrkr,6.1343113260131785,0.0,6.1343113260131785,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Unf,2,254.2103871974599,TA,TA,N,0.0,0.0,None,None,None,8,2007,WD,Normal,31.784869106933243
1384,1385,50,RL,60.0,9060.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,5.3230099791384085,Unf,18.867962264113206,560,GasA,TA,Y,SBrkr,5.140008718596284,4.864598558195575,5.95552648402611,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1939.0,Unf,1,137.82882922183393,TA,TA,P,0.0,0.0,None,MnPrv,None,10,2009,WD,Normal,31.411669615129448
